@relation rabc_features-weka.filters.unsupervised.attribute.Remove-R1

@attribute psy_feature1 numeric
@attribute psy_feature2 numeric
@attribute psy_feature3 numeric
@attribute psy_feature4 numeric
@attribute psy_feature5 numeric
@attribute psy_feature6 numeric
@attribute psy_feature7 numeric
@attribute psy_feature8 numeric
@attribute psy_feature9 numeric
@attribute psy_feature10 numeric
@attribute psy_feature11 numeric
@attribute psy_feature12 numeric
@attribute psy_feature13 numeric
@attribute psy_feature14 numeric
@attribute psy_feature15 numeric
@attribute psy_feature16 numeric
@attribute psy_feature17 numeric
@attribute psy_feature18 numeric
@attribute child_feature1 numeric
@attribute child_feature2 numeric
@attribute child_feature3 numeric
@attribute child_feature4 numeric
@attribute child_feature5 numeric
@attribute child_feature6 numeric
@attribute child_feature7 numeric
@attribute child_feature8 numeric
@attribute child_feature9 numeric
@attribute child_feature10 numeric
@attribute child_feature11 numeric
@attribute child_feature12 numeric
@attribute child_feature13 numeric
@attribute child_feature14 numeric
@attribute child_feature15 numeric
@attribute child_feature16 numeric
@attribute child_feature17 numeric
@attribute child_feature18 numeric
@attribute joint_feature1 numeric
@attribute joint_feature2 numeric
@attribute class {0,1,2}

@data
2,0.370485,0.453969,0.735304,5.325631,0.241324,-0.325858,1.172226,7.740784,-0.001113,-0.659754,0.042915,0.873055,-0.771918,-0.430172,0.326872,2.378681,-0.54322,1,0.04128,1.436645,0.045858,0.723497,1.436645,-0.718514,0.097078,1.356357,-0.671188,-0.135191,0.04036,0.550503,-0.085555,0.060724,0.104767,0.849787,-0.052474,1.582696,0,1
8,0.512566,0.323343,1.150513,3.483463,0.128299,0.039436,1.075997,4.192785,0.361278,-0.556024,0.18093,1.955587,-0.603211,-0.728447,1.037971,3.755059,-0.940398,1,0.024071,-0.68973,0.029178,0.56652,-0.768216,0.326568,0.683925,3.131682,0.306466,1.846937,0.018447,0.539017,1.851051,0.013051,0.000107,0.055944,0.011679,0.718454,0,0
6,0.148406,-0.109163,0.92707,4.185694,0.04116,-0.340132,1.218576,5.79682,-0.328866,0.080009,0.394589,4.495594,0.007646,0.700827,0.775723,3.327612,0.433438,1,0.042032,-0.045199,1.389643,4.026768,0.399842,0.416782,0.977137,4.235393,0.371358,-0.220519,0.279374,2.006752,-0.253332,-0.04193,0.020382,0.802177,-0.1044,0.826615,1,0
2,0.336364,1.14558,0.558358,2.64082,1.281627,0.284104,1.118146,4.165766,0.514744,-0.245521,0.349555,2.094769,-0.431693,-0.488781,0.372537,2.469023,-0.271733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126561,0,0
7,0.745513,-0.374895,0.633278,5.071835,-0.389024,0.150976,0.785954,4.476182,0.247468,0.434516,1.499427,5.328306,-0.024689,0.283461,0.489746,4.102099,0.291341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085269,0,0
2,0.543294,0.083163,0.892133,5.18147,0.044033,-0.320287,1.116938,7.512833,-0.15239,-0.511395,0.592987,2.723565,-0.76203,-0.207975,0.52364,2.873881,-0.412154,2,0.178268,0.560234,0.34539,2.148529,0.437337,-0.770617,0.437217,2.667147,-0.785833,0.822059,0.845733,3.928937,0.244871,0.175579,0.069813,0.995613,0.059059,0.962031,0,0
13,0.399885,0.118453,1.252396,6.312105,-0.063391,0.030965,1.074634,5.231886,0.277673,-0.426652,0.50044,4.578117,-0.635626,-0.236982,1.239056,5.680801,-0.157749,6,0.193907,-0.265899,0.566931,6.854705,-0.266284,-0.222373,0.63086,4.711882,-0.282193,-0.419869,0.449068,4.232698,-0.494576,-0.063661,0.031035,1.154697,-0.073722,1.327296,3,0
7,0.143209,0.060183,0.653015,4.034402,0.021701,-0.308834,0.921621,4.46037,-0.250718,0.077077,0.333436,3.472776,-0.006167,0.077673,0.470183,3.633841,0.016365,8,0.163667,-0.109908,0.751864,4.822659,-0.324231,-0.04781,0.992221,4.571216,-0.203555,0.519817,1.295719,4.683905,0.334115,0.118079,0.026216,1.091636,0.13109,0.869263,2,0
2,0.315449,1.371678,0.406985,2.99686,1.401448,0.603577,0.90056,4.406944,0.93938,-0.365263,0.153421,1.720523,-0.473912,-1.206545,0.422345,2.418609,-1.480488,1,0.075856,-0.268215,0.117376,1.657597,-0.316617,-0.639804,0.22762,1.73203,-0.579379,-0.772717,0.035872,0.984452,-0.847116,0.092263,0.026187,0.808959,0.091526,1.230113,0,0
7,0.723113,-0.172628,1.042225,5.47714,-0.349469,0.201253,1.045875,4.512758,0.284849,0.401041,1.58535,4.787988,-0.008214,0.238912,0.543927,5.029452,0.125137,4,0.164329,0.671772,1.960121,5.79734,0.906601,0.87144,0.922555,4.026769,1.144131,-0.184254,0.562732,2.641833,-0.521183,-0.154912,0.015805,0.58087,-0.162839,1.041441,3,0
2,0.390215,0.266134,0.347897,5.537619,0.338028,-0.214174,1.013678,7.09892,-0.027997,-0.844531,0.036279,0.730904,-0.856721,-0.523518,0.206392,1.56334,-0.565,3,0.295943,0.15663,0.119311,1.08822,0.106188,-0.502998,0.670183,2.757866,-0.605602,-0.888108,0.051647,0.776109,-0.975012,-0.004764,0.056392,0.819941,-0.026553,1.36873,2,1
11,0.409268,-0.042379,1.413434,5.832212,-0.041822,0.541555,0.851695,4.76227,0.682935,0.018935,0.708147,3.297992,-0.194343,0.102493,0.388113,3.498725,-0.013978,8,0.62439,-0.035855,1.165612,5.878729,-0.165452,0.214409,1.09952,4.484607,0.335498,0.184736,1.037826,5.135497,0.037224,0.00074,0.088963,1.492365,-0.007532,1.042712,12,0
5,0.153232,0.339706,1.078454,4.701641,0.392328,-0.385074,0.802892,3.644097,-0.187153,0.779477,0.72337,7.843554,0.595497,0.874911,0.51557,5.782515,0.637493,12,0.364113,-0.050623,0.760103,5.250665,-0.000282,-0.269245,0.718857,4.499339,-0.309155,-0.244017,0.504386,3.789754,-0.316418,0.029552,0.070016,1.669189,0.073342,0.65981,3,0
2,0.3452,0.580756,0.791969,3.289836,1.019006,-0.00138,0.732789,3.238752,0.245511,-0.504583,0.079824,1.451235,-0.528103,-0.006852,0.308378,2.390551,-0.190384,3,0.323625,0.525545,0.838594,4.451236,0.512694,0.188684,1.092087,3.366075,0.372666,-0.393224,0.605238,3.540081,-0.623933,-0.093137,0.076912,1.311314,-0.151281,1.054871,1,0
7,0.793015,-0.175241,1.021506,5.590564,-0.300949,-0.328696,0.668172,3.681886,-0.132243,-0.416747,0.593553,7.610373,-0.695364,-0.532506,0.73137,7.35979,-0.611785,1,0.018382,-0.118265,0.151082,1.665311,-0.263845,0.194165,0.602829,2.90632,0.318272,0.197571,0.134408,1.203701,0.178534,-0.038298,0.001693,0.129553,-0.022397,0.946132,1,0
2,0.52073,0.190753,0.268955,4.727714,0.190984,-0.505621,1.952367,9.983906,-0.140019,-0.938286,0.050523,0.772772,-1.077558,-1.168042,0.121177,1.295624,-1.198766,1,0.054726,0.290427,0.00762,0.293362,0.290427,-1.237692,0.091175,1.089222,-1.142659,-0.169834,0.189253,1.397095,-0.292002,-0.301985,0.042886,0.810253,-0.363124,0.984897,0,0
8,0.352753,0.035214,0.848513,4.337568,-0.101375,-0.283471,1.271948,5.762357,-0.103666,-0.500101,0.600348,4.48435,-0.755292,-0.754008,0.924335,4.791214,-0.662926,10,0.145063,-0.002357,0.925861,4.21154,0.105683,-0.104015,1.336162,4.753993,-0.306432,-0.50602,0.129123,1.211976,-0.546311,-0.081463,0.08869,1.109181,-0.184896,0.87308,2,0
5,0.092405,0.27005,0.779477,4.048899,0.328368,-0.087734,0.906899,5.095992,-0.319117,0.547553,0.971133,4.451622,0.1711,0.762816,0.333043,2.125544,0.826985,4,0.075105,-0.122129,1.255996,3.808738,0.163704,0.314881,0.444162,3.065733,0.148973,0.694432,1.498024,5.789535,0.295886,0.121446,0.028411,1.328117,0.058243,0.780509,0,0
2,0.356512,1.07515,0.659305,4.150497,1.403101,0.594944,0.574082,3.576727,0.649589,-0.333057,0.335004,2.225477,-0.607684,-0.233019,0.398101,2.079989,-0.056498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030974,0,0
7,0.685336,-0.278637,1.031673,4.068149,-0.311355,0.178894,0.605317,4.886674,0.131605,0.362732,1.000159,4.771551,0.334738,0.499876,0.466117,3.67488,0.64465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024744,0,0
2,0.572165,0.170231,0.605443,5.945864,0.094911,0.059589,1.240471,7.818984,0.274415,-0.259083,0.262901,1.930503,-0.557169,0.079359,0.504483,2.247615,-0.096406,1,0.053265,-1.05406,0.157464,1.330964,-1.05406,-0.698369,0.149076,1.585902,-0.788993,0.884747,0.893729,3.291919,0.480372,0.086266,0.049611,0.63905,0.024747,0.950597,0,0
8,0.499064,-0.015544,1.177081,3.852648,-0.252091,0.231632,1.215279,4.710292,0.455168,-0.333697,0.328991,2.477868,-0.413981,-0.391618,1.492073,5.710664,-0.380971,1,0.02134,0.573262,0.525341,2.789369,0.68473,0.379817,1.053271,4.045678,0.62859,-0.32596,0.644511,2.121776,-0.595832,-0.030268,0.003203,0.207316,-0.02482,0.679289,0,0
9,0.155872,0.423311,0.669363,3.865538,0.420349,-0.319725,0.855505,4.221953,-0.285093,-0.134175,0.187512,1.835044,-0.093076,0.304759,0.279248,2.994337,0.19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075423,0,1
2,0.338834,0.982788,0.889607,3.064032,1.411062,0.465315,0.927247,4.240794,0.625584,-0.024931,0.50585,2.469744,-0.179903,-0.575039,0.559603,3.103991,-0.721108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034388,0,0
7,0.6765,-0.372867,0.752468,4.690851,-0.546041,-0.070952,0.781306,4.479874,0.11892,0.325348,1.825592,4.991279,-0.176349,0.179979,0.943566,4.227649,0.27323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061268,0,0
2,0.532591,0.168007,0.600069,3.752881,0.325253,-0.001506,2.38264,12.913786,-0.049475,-0.556624,0.19031,1.770189,-0.482633,-0.204503,0.222926,1.915182,-0.208519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027364,0,0
8,0.415838,0.13526,1.247174,3.491962,0.125266,0.009118,0.81385,5.166527,0.061339,-0.406692,0.748571,4.817071,-0.603029,-0.497193,1.504958,6.227199,-0.686045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767538,0,0
8,0.164956,0.164591,0.74835,3.339058,0.377231,-0.325893,0.627198,4.279715,-0.425897,0.588388,1.479858,6.620494,0.056011,0.468994,0.263274,3.661248,0.394973,1,0.008866,-0.000002,1,3.37411,-0.000002,-0.000002,1,3.445602,-0.060886,0,0,0,0,0,0,0,0,0.705752,0,0
2,0.381111,0.993542,0.417375,3.240395,1.273095,0.318745,0.979836,4.466721,0.501527,-0.668663,0.038796,0.976959,-0.710256,-0.590138,0.229284,1.991016,-0.61402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024146,0,0
7,0.798744,-0.315851,0.813034,3.358328,-0.241078,0.050918,0.965452,6.000351,-0.111996,0.22385,0.876915,4.136712,0.087364,0.25666,0.830109,5.870561,0.305496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941958,0,0
2,0.651485,0.138438,0.716728,5.387275,0.07199,0.027047,1.5481,9.068083,0.242298,-0.77715,0.086978,1.111528,-0.812387,-0.599705,0.346235,2.063349,-0.652277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824831,0,0
12,0.277426,0.118408,1.257632,4.290943,0.041215,0.003251,1.020361,4.862549,0.161186,-0.264651,0.547953,3.964543,-0.465209,-0.324763,1.463332,5.255577,-0.042743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.889343,0,2
7,0.134386,0.342397,0.707112,3.750212,0.247507,-0.413997,0.721389,3.743614,-0.469106,-0.007441,0.118498,3.537104,-0.066702,0.383607,0.370171,2.870801,0.339313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021907,0,1
2,0.32811,0.882675,0.474294,2.968468,0.830996,0.19824,0.917549,3.528515,0.2996,-0.231802,0.108361,1.264585,-0.241224,-0.570951,0.696432,2.337677,-0.018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161837,0,0
7,0.712683,-0.42141,0.686665,4.668016,-0.535922,0.058919,0.912092,5.650839,0.086943,0.346209,1.726281,4.757825,-0.265956,0.283839,0.591365,4.471174,0.263653,1,0.055157,0.000001,1,4.668016,0.051328,-0.000001,1,5.393845,-0.199015,0,1,3.372005,-0.573593,0,0.002846,0.176464,0.002415,1.116227,2,0
2,0.586505,0.195893,0.741597,5.612044,0.094169,0.092344,1.158076,7.705286,0.335551,-0.404104,0.44114,2.546559,-0.552679,-0.373576,0.426052,2.357519,-0.610387,1,0.273356,-0.038566,0.064662,1.144153,0.031111,-0.763839,0.424025,2.852877,-0.856068,-0.913181,0.108191,2.247617,-0.979458,-0.211259,0.005977,0.58823,-0.21802,0.944064,0,0
8,0.52368,0.089418,1.446839,5.015264,-0.017802,0.250474,1.108685,5.849102,0.497342,-0.469086,0.457044,3.625294,-0.583553,-0.51196,1.181275,4.590355,-0.391342,2,0.071817,0.387009,0.693925,3.226729,0.047697,-0.056437,1.467711,4.896915,-0.428595,-0.769157,0.606552,2.550834,-0.325433,-0.054535,0.128687,1.087719,0.081649,0.655128,1,0
7,0.123685,-0.026185,0.685026,3.981518,-0.065711,-0.251778,0.88805,4.121125,-0.190327,0.40209,0.346584,2.645569,0.175518,0.776878,0.704106,3.299289,0.839394,2,0.0395,0.785988,0.409772,3.043701,0.708244,0.348803,1.198948,5.32898,0.289793,0.93518,0.901294,3.082485,1.073719,0.029279,0.00931,0.362189,0.082438,1.079704,0,0
2,0.346739,1.076338,0.831577,4.006695,1.199692,0.240266,1.056856,4.186077,0.356768,-0.006224,0.443913,2.507169,-0.186451,-0.365871,0.570005,2.695987,-0.204782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046905,0,0
7,0.787013,-0.231659,0.698475,4.225795,-0.32539,-0.081242,0.92077,4.728323,0.04703,0.164464,1.581366,5.121863,-0.365307,0.136969,0.579189,4.021704,0.21691,1,0.022263,-1.750051,0.277593,1.594997,-1.474093,0.696851,0.207369,1.418631,0.77518,-0.784157,0.044707,0.749206,-0.748305,-0.019367,0.001247,0.143431,-0.02345,0.937436,1,0
2,0.759346,0.17137,0.546723,5.412522,0.14506,0.093079,1.127232,7.076464,0.365346,-0.416813,0.171535,1.761974,-0.429396,0.28108,0.623201,2.483896,0.382606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699065,0,1
8,0.506063,0.000845,1.226387,4.533209,0.074959,0.301164,1.019797,4.575583,0.469089,-0.257418,0.595891,4.422719,-0.450909,0.072239,1.042213,4.872974,0.054831,3,0.136567,0.025804,1.291136,3.486216,-0.231091,0.164596,0.908136,3.585944,0.221875,-0.183032,0.803087,3.100213,-0.028246,-0.045163,0.201569,1.414806,0.044672,0.797039,3,0
7,0.19543,0.460758,0.658557,3.042725,0.523795,-0.352885,1.109571,4.127952,-0.257907,0.196596,0.497487,3.928587,0.007,0.26599,0.936381,6.013074,-0.042276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677429,0,0
2,0.353933,0.634562,0.609765,4.254125,0.622249,-0.260242,0.895944,3.80288,-0.25139,-0.092803,0.192306,2.328469,-0.178417,0.543165,0.188062,2.588195,0.665751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012767,0,0
7,0.682766,-0.336765,0.737232,3.879643,-0.406647,-0.048825,0.830081,4.391612,0.160024,0.189282,1.672932,4.800355,-0.532861,-0.203186,0.72837,3.896352,-0.188262,1,0.022238,-0.300139,0.372086,2.124347,-0.344593,0.475234,0.831535,3.109191,0.553641,1.011705,0.246691,1.953533,0.961336,0.291207,0.007524,0.396325,0.291076,1.001091,2,1
2,0.605313,-0.124299,0.817361,4.485791,0.116323,0.028521,1.545251,11.095204,0.133575,-0.39282,1.029767,3.302897,-0.836572,0.456425,0.126395,1.369057,0.278696,2,0.309298,-0.070776,0.635123,3.21912,0.194521,0.05922,0.649996,3.714851,0.246176,-0.724348,0.047589,0.717163,-0.791237,0.177044,0.014973,0.457975,0.196892,0.860764,1,0
12,0.312455,-0.018871,1.163232,4.290601,-0.097184,0.135365,0.843592,5.374183,0.198623,-0.549707,0.566563,3.603326,-0.72221,-0.469298,1.282225,5.653383,-0.409931,5,0.062817,0.41532,0.620065,3.659761,0.512953,0.767733,1.026834,4.410291,0.903574,-0.606293,0.143367,1.874516,-0.637912,-0.210171,0.020992,0.548621,-0.238818,1.404863,3,0
10,0.138217,-0.063721,0.946575,4.128358,0.139157,-0.315735,1.142106,5.832157,-0.48387,0.232682,0.995345,5.706324,-0.089586,0.358699,0.365755,5.950368,0.396557,20,0.153077,-0.091043,1.187505,3.729942,0.136857,-0.149376,0.938873,5.237328,-0.309591,0.446107,1.405273,5.186782,0.047673,0.014511,0.041954,1.132605,-0.010703,1.252108,4,1
2,0.365217,0.950341,0.625221,3.831747,1.159958,-0.132478,0.762668,4.971944,-0.111422,-0.049721,0.605978,3.34011,-0.224824,-0.104512,0.253042,2.109995,0.009928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916042,0,0
9,0.658335,-0.076758,0.794209,4.150492,-0.107066,0.096144,0.931621,6.179526,0.094782,0.246313,0.923825,4.060775,-0.041481,0.179987,0.685841,5.170097,0.036455,3,0.208451,-0.01684,0.954777,3.777245,-0.073428,-0.018081,0.882877,5.142752,-0.144723,-0.093773,0.521607,2.884631,-0.34534,0.033441,0.059341,1.164857,-0.015342,1.349977,3,1
2,0.597015,0.444226,0.464942,3.64003,0.39624,-0.386664,1.693258,11.767078,-0.263608,-0.870124,0.086013,1.131215,-0.972884,0.093512,0.150547,1.168362,0.092141,1,0.083955,1.790805,0.100839,1.237977,1.855208,0.30355,1.017315,3.678573,0.143266,1.979031,0.025617,0.33012,1.854318,-0.353655,0.000087,0.019215,-0.346396,0.875464,0,0
8,0.429849,0.029938,1.208581,3.250854,0.000276,0.178655,0.976808,5.234331,-0.045962,0.00603,1.560637,5.665446,-0.333569,-0.230063,1.428926,6.938546,-0.321329,2,0.086314,-0.084109,0.764303,3.009666,-0.251295,-0.104172,0.778372,4.797788,-0.180668,-0.0861,0.985725,3.023509,-0.535639,-0.002523,0.027708,1.173839,0.084533,0.739562,0,0
2,0.06,0.07154,0.675009,3.13997,0.253126,-0.228954,0.583606,3.899009,-0.318949,-0.152362,0.086031,1.341718,-0.233628,0.542635,0.283809,1.758346,0.408225,2,0.050286,-0.337926,0.621785,2.275724,-0.579218,0.070953,1.267575,6.285612,-0.095173,-0.397942,0.077176,1.081867,-0.420939,0.097879,0.032835,1.240986,0.098913,0.576325,0,0
2,0.343387,0.874186,0.439964,3.05365,1.001764,0.469818,0.771103,4.829942,0.52297,-0.528166,0.247204,1.591572,-0.326386,-1.095863,0.533199,2.671633,-1.426135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980904,0,0
7,0.70711,-0.226791,0.875011,3.752728,-0.117551,-0.095333,0.889992,6.251148,-0.227219,0.210923,0.787489,4.590448,0.135532,0.239854,0.686732,4.436774,0.217697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983351,0,0
2,0.637306,0.061697,0.537391,4.984469,-0.008326,-0.221928,2.078143,12.563206,-0.092923,-0.631638,0.042796,0.969011,-0.595774,-0.21698,0.325184,2.230125,0.002455,2,0.262522,0.524897,0.592966,3.178497,0.751641,0.902437,1.428942,4.769607,1.031928,-0.475627,0.031779,0.989072,-0.428594,-0.110297,0.013669,0.362864,-0.194965,0.945697,1,0
8,0.379244,0.127284,1.045695,4.892,0.025334,0.12682,1.021841,5.685068,0.152469,-0.092966,1.222606,4.991983,-0.553953,-0.21972,0.74593,6.306432,-0.050508,13,0.482473,-0.161063,0.852782,4.716215,-0.138692,-0.116121,0.979682,5.216946,-0.207405,-0.206035,0.585769,4.989638,-0.361889,-0.025589,0.025133,1.086024,-0.005935,0.921401,8,0
7,0.156504,0.166968,0.62182,4.414368,0.082717,-0.00164,1.20524,6.072367,-0.108729,-0.015687,0.23384,2.24153,-0.037763,0.634528,0.325129,3.341934,0.669555,6,0.198448,0.238605,1.259791,4.691589,0.387949,0.204312,1.146081,5.445106,0.17069,-0.034588,0.752577,8.370884,-0.1635,-0.038906,0.025246,0.80427,-0.021048,0.891164,1,1
2,0.43375,0.883029,0.441139,2.440765,1.071648,0.082554,0.991611,4.298194,0.089397,-0.359347,0.207822,1.611594,-0.458248,-0.590524,1.270113,4.223052,-0.043994,1,0.035,-0.403078,0.00044,0.075976,-0.404755,-0.417517,0.268857,1.706232,-0.525068,0.1691,0.001179,0.128234,0.151048,0.026949,0.000684,0.10893,0.027815,0.910352,0,0
7,0.815074,-0.114208,1.114067,4.977835,-0.174397,0.112602,0.751052,5.548171,0.166314,0.028534,1.149777,4.752582,-0.393692,-0.167155,0.666989,5.643317,-0.060947,7,0.266123,0.077237,1.199705,4.749806,0.097308,0.400632,0.628869,5.38229,0.50392,0.006227,0.384482,2.095452,-0.225029,0.000313,0.029232,0.658173,-0.047392,0.895347,7,0
2,0.552846,0.413147,0.57461,5.77454,0.394821,0.158219,1.23621,7.547315,0.489235,-0.626191,0.246489,1.703343,-0.815166,-0.74416,0.141201,1.796888,-0.706569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004497,0,0
8,0.346333,0.145859,1.387243,3.853193,-0.198303,0.126968,1.142466,4.879939,0.314633,-0.391619,0.397002,3.890337,-0.576508,-0.41053,1.143226,7.368025,-0.21912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088998,0,0
5,0.07078,0.104985,0.425826,3.006312,0.048434,-0.05477,0.969722,3.930395,-0.007045,0.016655,0.211089,2.338004,0.077162,0.130672,0.402022,4.097183,0.19231,12,0.195603,-0.116371,0.777131,5.068589,-0.132197,-0.038026,0.983164,5.272048,-0.296721,0.017955,1.080208,10.878497,-0.210702,0.018651,0.04332,1.55322,-0.023759,1.160884,1,0
2,0.372756,1.537946,1.059437,6.408688,1.472718,0.731209,1.031746,5.576782,0.860314,-0.030565,0.226659,1.723407,-0.207961,-0.747502,0.095578,1.360215,-0.842939,2,0.123548,1.371588,1.585947,4.528057,1.139261,0.448199,0.980507,5.007122,0.119388,-0.186917,0.126718,1.35382,-0.201594,-0.193687,0.058118,1.211397,-0.332484,1.077629,1,0
7,0.758934,-0.377724,0.488608,3.710599,-0.457265,-0.168584,0.80514,4.94745,-0.079107,0.311241,1.506231,4.868202,-0.15516,0.428599,0.816033,5.072662,0.433133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109618,0,0
2,0.674952,0.100312,0.94351,5.387828,0.133409,-0.214342,1.161895,8.118839,0.090185,-0.592362,0.018897,0.600528,-0.610513,-0.431675,0.233003,2.026968,-0.394855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854231,0,0
8,0.315026,-0.176794,1.119157,5.013164,-0.326608,-0.064726,0.873409,4.708788,0.141346,-0.329608,0.12818,2.392995,-0.364184,0.009653,0.962868,5.077307,-0.071214,5,0.077026,-0.478254,0.385623,2.532319,-0.420619,-0.598175,0.544271,2.882438,-0.586722,-0.479048,0.144707,1.281399,-0.350575,-0.013133,0.058265,0.905478,0.047124,1.139099,2,0
4,0.111595,-0.030753,0.594575,3.506631,0.006183,-0.358581,0.984765,4.002655,-0.210645,-0.173841,0.168877,1.960972,-0.223309,0.271033,0.753795,3.778077,0.258812,2,0.030078,-0.098988,1.179249,2.385277,0.926767,-1.028905,0.146311,1.619466,-1.091716,0,0,0,0,0,0,0,0,0.75548,0,0
2,0.431013,1.270495,0.693206,3.513744,1.555556,0.237933,0.705741,3.719004,0.453671,-0.15933,0.196953,1.805265,-0.236189,-0.443983,0.535152,2.904467,-0.231803,1,0.084249,1.210488,0.029065,0.836384,1.257664,0.277069,0.229494,2.152717,0.33276,-0.482907,0.036484,0.717916,-0.418658,-0.036743,0.000917,0.110311,-0.047392,0.931973,1,0
7,0.791087,-0.171456,0.695453,4.205279,-0.189158,0.00367,0.795964,4.845197,0.114308,0.006591,0.866973,5.353966,-0.423754,-0.194332,0.568917,5.076983,-0.137635,3,0.188592,0.179838,1.105371,4.000237,0.425806,0.622384,0.713515,4.404966,0.64506,0.375411,1.362459,4.22834,0.145932,0.013358,0.054144,0.869778,0.044555,0.975699,3,0
2,0.532684,0.342217,0.685292,5.624294,0.179501,-0.017304,1.330203,9.652647,0.093485,-0.536894,0.2379,2.213038,-0.603286,-0.383411,0.240756,1.779599,-0.415962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174363,0,0
8,0.443987,0.111768,1.514277,4.629398,-0.166204,0.246558,1.089652,4.460913,0.387889,-0.47269,0.794812,4.257516,-0.652767,-0.46189,1.467742,5.678067,-0.505351,4,0.098206,0.000001,1,4.40989,-0.110012,0.000001,1,4.088672,-0.114448,0,1,3.993108,-0.113731,0,0.03658,0.762387,-0.055346,0.864942,2,0
7,0.134886,0.356222,0.544653,3.739454,0.397265,-0.311813,0.923302,4.177014,-0.492012,-0.116401,0.306248,3.16894,-0.258552,0.003302,0.234041,2.243605,-0.022649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982717,0,0
2,0.390568,0.817149,0.428412,2.709784,0.639492,0.517374,1.116995,4.191946,0.741453,-0.151086,0.271233,1.788918,-0.26399,-1.022593,0.519937,2.648655,-0.769698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941077,0,0
7,0.709984,-0.37711,0.66973,5.229867,-0.317776,-0.113086,0.789462,4.642409,-0.094034,0.394155,1.10928,4.217279,0.179705,0.487985,0.556179,3.960972,0.533339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097444,0,0
2,0.667961,-0.285313,0.83057,5.306196,-0.021485,-0.120233,0.94734,6.839314,0.045531,-0.500909,0.048919,0.800482,-0.492215,0.015683,0.293028,1.97545,0.139034,2,0.335922,0.438672,1.182699,4.255432,0.207648,-0.508596,0.702057,2.875515,-0.128271,-0.662625,0.03086,0.600373,-0.621468,-0.032884,0.015282,0.44543,-0.014272,0.841164,1,0
8,0.486866,0.007947,1.375324,3.733265,-0.393324,-0.141129,1.146952,4.181778,0.070561,-0.418902,0.221386,2.331591,-0.583888,-0.281833,1.062381,4.444042,-0.191252,3,0.118757,0.255641,0.600577,3.163649,0.011891,-0.58215,0.733503,3.377876,-0.571794,0.356187,0.94766,3.241638,0.575531,0.061122,0.009244,0.548853,0.031816,0.687427,0,0
7,0.163239,0.390194,0.46573,3.624596,0.325677,-0.342078,0.744369,3.68346,-0.191243,0.215808,0.441924,3.516855,0.08089,0.211388,0.341759,2.260056,0.364056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632476,0,0
2,0.42298,0.824399,0.866697,3.336079,0.507587,0.562145,0.866195,4.070803,0.931044,-0.029998,0.137067,1.562029,-0.050806,-0.358058,0.127781,1.804425,-0.316636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901249,0,0
